48.120949,11.569399,SYBAD
48.14806,11.57208,MNH
48.162899,11.2752,FURT
48.33,8.33,BFO
48.4832,20.4856,KECS
48.5689,19.7126,IZAB
48.720268,10.624987,NORI
48.82,13.7,GED6
48.82,13.72,GED7
48.82379,13.67969,GED5
48.83,13.69,GEC4
48.83,13.69,GEC5
48.83,13.7,GEA3
48.83,13.7,GEB4
48.83,13.71,GEB5
48.83,13.71,GEC6
48.83,13.73,GED8
48.8387,13.69765,GEB2
48.84,13.68,GED4
48.84,13.69,GEB3
48.84,13.69,GEC3
48.84,13.7,GEA0
48.84,13.7,GEA1
48.84,13.7,GEA2
48.84,13.7,I26H5
48.84,13.71,GEB1
48.84,13.71,GEC1
48.84,13.71,I26H8
48.84,13.72,GED9
